Order_ID,Date,Warehouse,Dealer,Customer_ID,Machine_ID,Machine_Type,Order_Quantity,Production_Status,Inventory_Level,Change_Type,Order_Volatility,Lead_Time_Days,Delay_Days
O879426,2022-11-02,WH004,Dealer_C,Cust004,MC002,Type3,28.0,On-Time,57.0,Supplier Delay,High,17.0,0.0
O645077,2022-11-02,WH002,Dealer_D,Cust001,MC002,Type4,70.0,Delayed,209.0,Feature Update,High,11.0,0.0
O220181,2022-11-02,WH003,Dealer_B,Cust004,MC001,Type2,36.0,On-Time,203.0,Supplier Delay,Low,15.0,0.0
O320906,2022-11-02,WH003,Dealer_E,Cust003,MC001,Type1,35.0,On-Time,158.0,Supplier Delay,Medium,40.0,1.0
O295847,2022-11-03,WH002,Dealer_D,Cust001,MC004,Type1,16.0,Delayed,440.0,Delayed Approval,Low,38.0,0.0
O815823,2022-11-03,WH001,Dealer_C,Cust002,MC004,Type2,28.0,Delayed,487.0,Urgent Order Change,High,21.0,0.0
O865105,2022-11-03,WH003,Dealer_E,Cust003,MC002,Type3,130.0,Critical Delay,458.0,Delayed Approval,Low,35.0,8.0
O908410,2022-11-03,WH003,Dealer_A,Cust001,MC005,Type5,1.0,Delayed,217.0,Delayed Approval,Medium,28.0,0.0
O113114,2022-11-03,WH002,Dealer_D,Cust002,MC002,Type4,47.0,Delayed,210.0,Supplier Delay,Low,234.0,0.0
O938946,2022-11-03,WH004,Dealer_C,Cust001,MC003,Type4,41.0,Critical Delay,261.0,Feature Update,Medium,38.0,19.0
O860735,2022-11-04,WH002,Dealer_E,Cust004,MC004,Type1,3.0,Critical Delay,13.0,Delayed Approval,Low,25.0,0.0
O707922,2022-11-04,WH004,Dealer_A,Cust002,MC002,Type4,35.0,On-Time,368.0,Urgent Order Change,Medium,18.0,0.0
O896356,2022-11-04,WH001,Dealer_A,Cust005,MC002,Type3,40.0,On-Time,384.0,Urgent Order Change,Medium,16.0,7.0
O540421,2022-11-04,WH001,Dealer_C,Cust001,MC001,Type2,26.0,Critical Delay,423.0,Delayed Approval,Low,27.0,0.0
O702243,2022-11-04,WH003,Dealer_B,Cust005,MC005,Type2,13.0,On-Time,286.0,Delayed Approval,Medium,33.0,0.0
O721152,2022-11-04,WH004,Dealer_A,Cust001,MC003,Type3,27.0,Delayed,461.0,Urgent Order Change,Low,17.0,0.0
O462548,2022-11-04,WH004,Dealer_E,Cust005,MC003,Type4,41.0,On-Time,3888.0,Delayed Approval,High,33.0,0.0
O896672,2022-11-04,WH001,Dealer_B,Cust003,MC004,Type1,9.0,Delayed,472.0,Urgent Order Change,Medium,24.0,0.0
O831943,2022-11-05,WH003,Dealer_E,Cust001,MC001,Type3,26.0,Critical Delay,150.0,Delayed Approval,Medium,40.0,0.0
O945098,2022-11-05,WH002,Dealer_D,Cust003,MC002,Type4,49.0,Critical Delay,133.0,Delayed Approval,Low,38.0,1.0
Unknown,2022-11-05,WH002,Dealer_C,Cust003,MC005,Type4,24.0,Critical Delay,438.0,Supplier Delay,Low,34.0,0.0
Unknown,2022-11-05,WH002,Dealer_B,Cust003,MC003,Type1,44.0,Critical Delay,369.0,Supplier Delay,High,8.0,0.0
O928751,2022-11-05,WH001,Dealer_B,Cust001,MC005,Type3,6.0,On-Time,135.0,Supplier Delay,High,44.0,0.0
O311639,2022-11-05,WH002,Dealer_E,Cust005,MC003,Type2,30.0,Delayed,289.0,Delayed Approval,Low,47.0,0.0
O824194,2022-11-06,WH002,Dealer_A,Cust003,MC004,Type2,9.0,Critical Delay,220.0,Supplier Delay,Medium,39.0,0.0
Unknown,2022-11-06,WH002,Dealer_B,Cust003,MC004,Type2,20.0,On-Time,167.0,Delayed Approval,High,27.0,0.0
O764814,2022-11-06,WH003,Dealer_D,Cust003,MC001,Type5,28.0,On-Time,352.0,Delayed Approval,High,29.0,0.0
Unknown,2022-11-06,WH003,Dealer_A,Cust005,MC003,Type3,26.0,Delayed,365.0,Feature Update,Low,19.0,0.0
Unknown,2022-11-06,WH001,Dealer_C,Cust005,MC004,Type3,5.0,Critical Delay,363.0,Delayed Approval,Low,26.0,0.0
Unknown,2022-11-06,WH003,Dealer_E,Cust003,MC002,Type2,11.0,Critical Delay,424.0,Delayed Approval,High,35.0,0.0
O191377,2022-11-06,WH001,Dealer_C,Cust001,MC003,Type3,31.0,On-Time,442.0,Supplier Delay,Low,8.0,0.0
O196703,2022-11-06,WH004,Dealer_A,Cust005,MC004,Type4,46.0,On-Time,394.0,Delayed Approval,High,23.0,0.0
O908744,2022-11-06,WH001,Dealer_B,Cust004,MC002,Type3,43.0,Delayed,336.0,Delayed Approval,Low,49.0,0.0
Unknown,2022-11-07,WH003,Dealer_E,Cust003,MC002,Type5,2.0,Delayed,206.0,Delayed Approval,High,25.0,0.0
O601793,2022-11-07,WH004,Dealer_A,Cust004,MC004,Type1,22.0,Delayed,285.0,Feature Update,High,16.0,0.0
O264609,2022-11-07,WH002,Dealer_A,Cust005,MC001,Type3,44.0,Delayed,438.0,Supplier Delay,High,47.0,3.0
O634303,2022-11-07,WH002,Dealer_E,Cust004,MC001,Type2,48.0,Delayed,431.0,Delayed Approval,Low,5.0,0.0
O879655,2022-11-07,WH003,Dealer_E,Cust003,MC003,Type5,16.0,Delayed,276.0,Delayed Approval,Low,42.0,0.0
O783969,2022-11-07,WH001,Dealer_B,Cust001,MC001,Type4,26.0,On-Time,429.0,Urgent Order Change,Medium,21.0,13.0
O660508,2022-11-07,WH003,Dealer_E,Cust004,MC003,Type5,22.0,Delayed,206.0,Delayed Approval,High,39.0,3.0
O277636,2022-11-08,WH003,Dealer_D,Cust004,MC002,Type5,8.0,Critical Delay,480.0,Delayed Approval,Low,36.0,0.0
O362981,2022-11-08,WH001,Dealer_A,Cust003,MC004,Type3,37.0,On-Time,202.0,Feature Update,Medium,40.0,0.0
O815977,2022-11-08,WH002,Dealer_A,Cust003,MC003,Type5,12.0,On-Time,258.0,Feature Update,Medium,32.0,0.0
O371677,2022-11-08,WH002,Dealer_D,Cust002,MC004,Type3,33.0,Critical Delay,262.0,Delayed Approval,Low,38.0,8.0
O419417,2022-11-08,WH001,Dealer_E,Cust001,MC002,Type5,12.0,Critical Delay,463.0,Feature Update,Medium,7.0,0.0
O233660,2022-11-09,WH004,Dealer_D,Cust005,MC005,Type5,24.0,On-Time,394.0,Feature Update,High,17.0,0.0
O806357,2022-11-09,WH002,Dealer_E,Cust005,MC001,Type4,20.0,On-Time,201.0,Supplier Delay,High,47.0,0.0
O636327,2022-11-09,WH003,Dealer_D,Cust003,MC004,Type3,36.0,On-Time,232.0,Delayed Approval,Medium,23.0,0.0
O549146,2022-11-09,WH003,Dealer_E,Cust005,MC002,Type1,42.0,Critical Delay,290.0,Delayed Approval,Medium,42.0,0.0
O681680,2022-11-09,WH001,Dealer_C,Cust002,MC001,Type2,21.0,Delayed,373.0,Supplier Delay,Medium,29.0,9.0
O916183,2022-11-09,WH001,Dealer_C,Cust003,MC004,Type4,32.0,Delayed,377.0,Urgent Order Change,Medium,15.0,0.0
O817799,2022-11-09,WH002,Dealer_B,Cust002,MC001,Type2,17.0,Critical Delay,456.0,Feature Update,Medium,27.0,0.0
O758023,2022-11-09,WH003,Dealer_C,Cust003,MC001,Type3,40.0,Delayed,296.0,Delayed Approval,Medium,7.0,0.0
O500297,2022-11-10,WH002,Dealer_A,Cust001,MC001,Type4,24.0,On-Time,463.0,Urgent Order Change,Medium,16.0,0.0
O825380,2022-11-10,WH001,Dealer_E,Cust004,MC005,Type2,9.0,On-Time,461.0,Delayed Approval,Low,32.0,0.0
O131098,2022-11-10,WH003,Dealer_B,Cust002,MC003,Type5,29.0,Critical Delay,172.0,Feature Update,Medium,11.0,0.0
O328804,2022-11-10,WH004,Dealer_C,Cust003,MC005,Type4,14.0,Delayed,190.0,Delayed Approval,High,8.0,0.0
O414825,2022-11-10,WH004,Dealer_C,Cust003,MC001,Type4,31.0,Delayed,366.0,Delayed Approval,Low,11.0,5.0
O856684,2022-11-10,WH001,Dealer_D,Cust003,MC003,Type5,35.0,On-Time,494.0,Delayed Approval,High,7.0,0.0
O955402,2022-11-10,WH003,Dealer_C,Cust001,MC002,Type1,49.0,On-Time,379.0,Delayed Approval,Low,49.0,0.0
O289167,2022-11-10,WH002,Dealer_C,Cust005,MC004,Type4,22.0,Delayed,54.0,Delayed Approval,Low,11.0,12.0
O267091,2022-11-11,WH001,Dealer_B,Cust004,MC001,Type3,11.0,Delayed,452.0,Delayed Approval,Medium,11.0,13.0
O279999,2022-11-11,WH003,Dealer_A,Cust002,MC005,Type3,49.0,On-Time,258.0,Delayed Approval,Low,31.0,0.0
O924237,2022-11-11,WH004,Dealer_D,Cust004,MC004,Type4,29.0,On-Time,330.0,Delayed Approval,Low,8.0,4.0
O991928,2022-11-11,WH003,Dealer_D,Cust005,MC001,Type5,15.0,Critical Delay,361.0,Supplier Delay,Low,42.0,0.0
O127841,2022-11-12,WH004,Dealer_B,Cust002,MC005,Type3,1.0,Critical Delay,227.0,Urgent Order Change,Low,43.0,0.0
O361755,2022-11-12,WH003,Dealer_C,Cust002,MC003,Type1,43.0,Critical Delay,416.0,Urgent Order Change,Medium,16.0,2.0
O294277,2022-11-12,WH003,Dealer_C,Cust005,MC005,Type3,43.0,Delayed,258.0,Delayed Approval,Medium,36.0,0.0
O109905,2022-11-12,WH004,Dealer_C,Cust002,MC003,Type4,1.0,Delayed,267.0,Urgent Order Change,High,8.0,17.0
O261210,2022-11-12,WH002,Dealer_A,Cust004,MC004,Type3,26.0,Delayed,258.0,Delayed Approval,Low,29.0,0.0
O317577,2022-11-12,WH004,Dealer_A,Cust002,MC002,Type1,25.0,Delayed,31.0,Urgent Order Change,Low,23.0,0.0
O227782,2022-11-12,WH003,Dealer_C,Cust001,MC003,Type4,31.0,Delayed,404.0,Delayed Approval,Medium,37.0,0.0
Unknown,2022-11-12,WH003,Dealer_E,Cust002,MC001,Type1,38.0,Delayed,247.0,Supplier Delay,Medium,16.0,0.0
O969252,2022-11-13,WH002,Dealer_C,Cust004,MC004,Type1,4.0,Critical Delay,108.0,Delayed Approval,Medium,40.0,10.0
O969379,2022-11-13,WH001,Dealer_E,Cust003,MC005,Type5,43.0,Delayed,400.0,Delayed Approval,Medium,29.0,0.0
O531728,2022-11-13,WH003,Dealer_A,Cust002,MC004,Type4,13.0,On-Time,60.0,Urgent Order Change,Low,27.0,0.0
O860901,2022-11-14,WH002,Dealer_B,Cust004,MC004,Type4,23.0,Critical Delay,437.0,Urgent Order Change,Low,5.0,0.0
O893154,2022-11-14,WH004,Dealer_B,Cust004,MC002,Type2,40.0,On-Time,399.0,Delayed Approval,Low,25.0,0.0
O457658,2022-11-14,WH002,Dealer_B,Cust002,MC004,Type1,8.0,Delayed,75.0,Delayed Approval,Medium,48.0,0.0
O990895,2022-11-14,WH001,Dealer_B,Cust001,MC005,Type1,9.0,On-Time,258.0,Delayed Approval,Low,33.0,7.0
O210804,2022-11-15,WH003,Dealer_E,Cust004,MC005,Type4,22.0,Critical Delay,483.0,Delayed Approval,Low,20.0,0.0
O231048,2022-11-15,WH001,Dealer_C,Cust004,MC003,Type1,35.0,Critical Delay,463.0,Supplier Delay,High,7.0,0.0
O244573,2022-11-15,WH001,Dealer_A,Cust005,MC005,Type1,11.0,On-Time,92.0,Urgent Order Change,Low,17.0,0.0
Unknown,2022-11-15,WH004,Dealer_E,Cust002,MC004,Type4,37.0,Delayed,191.0,Feature Update,Low,36.0,16.0
O554844,2022-11-15,WH001,Dealer_B,Cust003,MC003,Type3,43.0,Delayed,126.0,Feature Update,Medium,19.0,0.0
O133829,2022-11-15,WH001,Dealer_B,Cust004,MC002,Type4,11.0,Critical Delay,258.0,Delayed Approval,Low,49.0,10.0
O361613,2022-11-15,WH003,Dealer_D,Cust002,MC004,Type1,26.0,On-Time,105.0,Delayed Approval,High,10.0,12.0
O913035,2022-11-16,WH003,Dealer_E,Cust003,MC001,Type1,23.0,Delayed,68.0,Feature Update,High,29.0,16.0
O445372,2022-11-16,WH003,Dealer_D,Cust001,MC005,Type4,48.0,On-Time,450.0,Supplier Delay,High,15.0,10.0
Unknown,2022-11-16,WH001,Dealer_D,Cust002,MC005,Type2,32.0,On-Time,194.0,Delayed Approval,Medium,34.0,1.0
O979200,2022-11-16,WH002,Dealer_D,Cust002,MC005,Type3,32.0,Critical Delay,118.0,Delayed Approval,High,48.0,8.0
O360798,2022-11-16,WH002,Dealer_D,Cust001,MC005,Type3,17.0,Critical Delay,103.0,Delayed Approval,High,48.0,0.0
O584577,2022-11-17,WH003,Dealer_B,Cust003,MC005,Type2,46.0,Delayed,489.0,Delayed Approval,Low,45.0,0.0
O314562,2022-11-17,WH003,Dealer_D,Cust005,MC003,Type4,39.0,Critical Delay,201.0,Delayed Approval,High,24.0,4.0
O388150,2022-11-17,WH002,Dealer_D,Cust004,MC005,Type4,2.0,On-Time,119.0,Feature Update,Medium,39.0,0.0
O362028,2022-11-17,WH002,Dealer_B,Cust001,MC002,Type5,38.0,Delayed,448.0,Delayed Approval,Low,20.0,0.0
O496026,2022-11-17,WH001,Dealer_A,Cust002,MC005,Type2,26.0,Critical Delay,350.0,Supplier Delay,Low,11.0,0.0
O141251,2022-11-18,WH001,Dealer_D,Cust001,MC004,Type1,13.0,Delayed,277.0,Feature Update,Low,45.0,0.0
O159212,2022-11-18,WH001,Dealer_D,Cust001,MC004,Type2,30.0,Delayed,479.0,Delayed Approval,High,28.0,0.0
O361623,2022-11-18,WH004,Dealer_D,Cust003,MC001,Type5,49.0,On-Time,258.0,Delayed Approval,Medium,37.0,10.0
O711737,2022-11-18,WH004,Dealer_B,Cust002,MC005,Type3,12.0,Delayed,65.0,Delayed Approval,High,23.0,0.0
O278430,2022-11-18,WH004,Dealer_C,Cust002,MC001,Type2,33.0,Critical Delay,431.0,Supplier Delay,Medium,21.0,10.0
O256742,2022-11-19,WH002,Dealer_B,Cust003,MC001,Type1,15.0,Critical Delay,185.0,Delayed Approval,High,31.0,0.0
Unknown,2022-11-19,WH002,Dealer_B,Cust002,MC004,Type4,35.0,Critical Delay,231.0,Supplier Delay,Medium,34.0,8.0
O892745,2022-11-19,WH002,Dealer_B,Cust004,MC001,Type3,26.0,Critical Delay,157.0,Feature Update,High,25.0,10.0
O484151,2022-11-19,WH002,Dealer_B,Cust005,MC003,Type4,41.0,Delayed,339.0,Feature Update,Low,16.0,0.0
O121969,2022-11-19,WH002,Dealer_D,Cust002,MC001,Type2,14.0,Critical Delay,242.0,Delayed Approval,Low,22.0,0.0
O930077,2022-11-19,WH002,Dealer_A,Cust003,MC004,Type5,33.0,On-Time,403.0,Feature Update,Low,8.0,0.0
O988470,2022-11-20,WH002,Dealer_D,Cust003,MC005,Type2,16.0,Critical Delay,400.0,Supplier Delay,Low,21.0,0.0
Unknown,2022-11-20,WH004,Dealer_E,Cust001,MC001,Type5,41.0,On-Time,378.0,Supplier Delay,High,20.0,0.0
O432852,2022-11-20,WH003,Dealer_D,Cust002,MC004,Type4,42.0,Delayed,235.0,Supplier Delay,Low,5.0,0.0
O207858,2022-11-20,WH004,Dealer_D,Cust001,MC003,Type2,32.0,Critical Delay,62.0,Feature Update,High,5.0,0.0
O909930,2022-11-20,WH002,Dealer_C,Cust004,MC003,Type2,29.0,Critical Delay,357.0,Delayed Approval,High,47.0,9.0
O248403,2022-11-21,WH002,Dealer_C,Cust003,MC005,Type2,48.0,On-Time,395.0,Delayed Approval,Medium,39.0,13.0
O882067,2022-11-21,WH002,Dealer_D,Cust003,MC005,Type2,45.0,On-Time,416.0,Supplier Delay,High,32.0,0.0
O403983,2022-11-21,WH003,Dealer_A,Cust005,MC004,Type1,18.0,Delayed,111.0,Delayed Approval,Low,37.0,0.0
O787182,2022-11-21,WH004,Dealer_D,Cust005,MC005,Type5,27.0,Critical Delay,23.0,Feature Update,Low,22.0,0.0
Unknown,2022-11-21,WH001,Dealer_B,Cust004,MC001,Type1,49.0,Delayed,155.0,Feature Update,Low,33.0,0.0
O938323,2022-11-21,WH003,Dealer_C,Cust002,MC005,Type1,15.0,Delayed,121.0,Supplier Delay,Medium,27.0,0.0
O500269,2022-11-21,WH004,Dealer_D,Cust005,MC005,Type2,18.0,Critical Delay,335.0,Delayed Approval,Low,25.0,0.0
O486954,2022-11-22,WH004,Dealer_E,Cust005,MC004,Type4,34.0,Delayed,138.0,Delayed Approval,Low,27.0,4.0
O594948,2022-11-22,WH003,Dealer_A,Cust005,MC004,Type2,39.0,Delayed,44.0,Feature Update,Low,11.0,0.0
Unknown,2022-11-22,WH004,Dealer_A,Cust001,MC001,Type2,30.0,Delayed,313.0,Urgent Order Change,High,46.0,0.0
O530204,2022-11-22,WH004,Dealer_D,Cust004,MC005,Type5,38.0,Delayed,244.0,Feature Update,Medium,23.0,9.0
O482121,2022-11-22,WH001,Dealer_B,Cust005,MC002,Type3,26.0,Critical Delay,406.0,Delayed Approval,High,47.0,0.0
O318699,2022-11-22,WH002,Dealer_C,Cust003,MC005,Type4,41.0,On-Time,173.0,Supplier Delay,Low,22.0,7.0
O114047,2022-11-22,WH004,Dealer_E,Cust001,MC003,Type4,4.0,On-Time,80.0,Supplier Delay,Low,20.0,0.0
O264608,2022-11-22,WH004,Dealer_B,Cust005,MC001,Type2,10.0,Critical Delay,206.0,Delayed Approval,Medium,162.0,0.0
O379948,2022-11-23,WH004,Dealer_A,Cust002,MC004,Type5,32.0,Delayed,168.0,Delayed Approval,Low,33.0,0.0
O343199,2022-11-23,WH001,Dealer_C,Cust004,MC004,Type5,46.0,Critical Delay,278.0,Delayed Approval,Low,23.0,0.0
O866545,2022-11-23,WH001,Dealer_E,Cust003,MC003,Type1,24.0,On-Time,258.0,Urgent Order Change,Medium,16.0,16.0
O455100,2022-11-23,WH003,Dealer_B,Cust005,MC001,Type2,10.0,Delayed,230.0,Supplier Delay,Medium,20.0,0.0
O798080,2022-11-23,WH004,Dealer_C,Cust001,MC001,Type1,31.0,Delayed,204.0,Urgent Order Change,Low,40.0,0.0
O163993,2022-11-23,WH003,Dealer_D,Cust001,MC003,Type5,17.0,Delayed,224.0,Supplier Delay,Medium,33.0,0.0
O416624,2022-11-23,WH003,Dealer_D,Cust001,MC004,Type3,12.0,On-Time,175.0,Feature Update,High,8.0,0.0
O474274,2022-11-23,WH003,Dealer_D,Cust001,MC001,Type5,8.0,On-Time,384.0,Feature Update,High,35.0,0.0
O580226,2022-11-23,WH004,Dealer_A,Cust001,MC004,Type3,19.0,Delayed,13.0,Supplier Delay,Medium,31.0,3.0
O369664,2022-11-24,WH004,Dealer_E,Cust005,MC005,Type5,8.0,Delayed,253.0,Delayed Approval,Low,28.0,4.0
O583578,2022-11-24,WH002,Dealer_C,Cust004,MC005,Type1,29.0,Delayed,327.0,Urgent Order Change,Low,47.0,0.0
O194213,2022-11-24,WH004,Dealer_E,Cust003,MC004,Type3,43.0,On-Time,477.0,Delayed Approval,Medium,36.0,0.0
O395881,2022-11-25,WH004,Dealer_D,Cust001,MC001,Type1,26.0,Delayed,56.0,Delayed Approval,High,16.0,0.0
O767963,2022-11-25,WH001,Dealer_B,Cust003,MC004,Type3,36.0,Critical Delay,370.0,Urgent Order Change,Low,30.0,0.0
O571470,2022-11-25,WH001,Dealer_C,Cust002,MC002,Type2,34.0,Delayed,2304.0,Delayed Approval,Low,16.0,0.0
O265460,2022-11-26,WH004,Dealer_B,Cust003,MC002,Type3,9.0,Critical Delay,258.0,Delayed Approval,Medium,35.0,8.0
O298011,2022-11-26,WH003,Dealer_D,Cust004,MC005,Type2,25.0,Critical Delay,229.0,Delayed Approval,Low,31.0,0.0
O518474,2022-11-26,WH001,Dealer_B,Cust002,MC003,Type3,4.0,Critical Delay,258.0,Urgent Order Change,High,37.0,0.0
O316302,2022-11-26,WH003,Dealer_A,Cust002,MC005,Type3,41.0,On-Time,455.0,Delayed Approval,Medium,20.0,8.0
Unknown,2022-11-27,WH002,Dealer_D,Cust003,MC005,Type4,47.0,Critical Delay,380.0,Feature Update,Medium,20.0,14.0
O817214,2022-11-27,WH001,Dealer_B,Cust005,MC005,Type4,6.0,Delayed,116.0,Delayed Approval,High,15.0,0.0
O715022,2022-11-27,WH001,Dealer_B,Cust004,MC002,Type1,40.0,Delayed,96.0,Delayed Approval,High,20.0,0.0
O437629,2022-11-28,WH002,Dealer_D,Cust002,MC003,Type3,26.0,Delayed,303.0,Supplier Delay,Medium,49.0,3.0
O908578,2022-11-28,WH003,Dealer_C,Cust001,MC005,Type2,44.0,On-Time,258.0,Supplier Delay,High,7.0,0.0
O188825,2022-11-28,WH004,Dealer_E,Cust002,MC005,Type5,47.0,Critical Delay,93.0,Delayed Approval,Medium,7.0,12.0
O999954,2022-11-28,WH004,Dealer_E,Cust002,MC005,Type5,36.0,Critical Delay,346.0,Delayed Approval,Medium,24.0,0.0
O211919,2022-11-28,WH004,Dealer_A,Cust005,MC001,Type2,3.0,On-Time,362.0,Delayed Approval,High,13.0,0.0
O319514,2022-11-28,WH002,Dealer_E,Cust003,MC001,Type4,2.0,On-Time,456.0,Delayed Approval,Medium,132.0,0.0
O472804,2022-11-28,WH004,Dealer_A,Cust001,MC005,Type2,15.0,Delayed,268.0,Urgent Order Change,High,38.0,0.0
O296179,2022-11-28,WH002,Dealer_E,Cust003,MC001,Type4,46.0,Delayed,258.0,Delayed Approval,High,47.0,0.0
O374615,2022-11-29,WH004,Dealer_D,Cust003,MC003,Type4,15.0,On-Time,20.0,Delayed Approval,High,7.0,1.0
O509922,2022-11-29,WH002,Dealer_D,Cust005,MC005,Type2,42.0,Delayed,159.0,Supplier Delay,High,13.0,0.0
O510068,2022-11-29,WH002,Dealer_C,Cust005,MC005,Type4,23.0,Critical Delay,465.0,Supplier Delay,High,49.0,10.0
O424602,2022-11-29,WH002,Dealer_E,Cust003,MC004,Type5,5.0,Critical Delay,54.0,Delayed Approval,Medium,17.0,5.0
O990963,2022-11-29,WH002,Dealer_E,Cust002,MC004,Type4,7.0,Delayed,70.0,Delayed Approval,High,24.0,10.0
O716500,2022-11-29,WH004,Dealer_C,Cust002,MC003,Type2,49.0,Critical Delay,258.0,Feature Update,Low,14.0,0.0
O281937,2022-11-29,WH003,Dealer_A,Cust001,MC002,Type4,42.0,Critical Delay,33.0,Delayed Approval,Medium,38.0,0.0
O885496,2022-11-29,WH003,Dealer_C,Cust005,MC001,Type4,21.0,Delayed,244.0,Feature Update,Low,20.0,3.0
Unknown,2022-11-29,WH003,Dealer_C,Cust003,MC005,Type1,7.0,Critical Delay,85.0,Supplier Delay,Low,7.0,0.0
O412910,2022-11-30,WH004,Dealer_E,Cust001,MC003,Type1,41.0,Critical Delay,103.0,Delayed Approval,High,41.0,0.0
O122662,2022-11-30,WH004,Dealer_B,Cust001,MC004,Type5,12.0,Delayed,467.0,Delayed Approval,High,7.0,144.0
O769181,2022-11-30,WH004,Dealer_C,Cust004,MC002,Type3,9.0,Critical Delay,223.0,Supplier Delay,High,234.0,2.0
O428617,2022-11-30,WH002,Dealer_C,Cust002,MC004,Type3,33.0,On-Time,161.0,Feature Update,Low,44.0,0.0
O948184,2022-11-30,WH003,Dealer_D,Cust002,MC001,Type5,41.0,On-Time,280.0,Urgent Order Change,Medium,37.0,0.0
O399436,2022-11-30,WH004,Dealer_A,Cust002,MC004,Type1,6.0,Delayed,258.0,Urgent Order Change,High,37.0,0.0
O803162,2022-11-30,WH002,Dealer_A,Cust003,MC004,Type1,27.0,On-Time,347.0,Urgent Order Change,Low,42.0,0.0
O979165,2022-11-30,WH003,Dealer_D,Cust005,MC003,Type2,32.0,On-Time,419.0,Supplier Delay,Low,28.0,10.0
O255077,2022-11-30,WH001,Dealer_C,Cust005,MC004,Type2,22.0,Critical Delay,381.0,Urgent Order Change,Medium,27.0,0.0
O452628,2022-12-01,WH003,Dealer_A,Cust005,MC003,Type4,38.0,Critical Delay,436.0,Supplier Delay,High,9.0,0.0
Unknown,2022-12-01,WH003,Dealer_C,Cust003,MC004,Type4,31.0,Critical Delay,381.0,Supplier Delay,Low,24.0,0.0
O596331,2022-12-01,WH001,Dealer_D,Cust001,MC001,Type2,39.0,Delayed,134.0,Delayed Approval,Medium,13.0,18.0
O179492,2022-12-01,WH003,Dealer_A,Cust001,MC002,Type4,15.0,Critical Delay,163.0,Supplier Delay,Medium,46.0,0.0
O879162,2022-12-02,WH003,Dealer_A,Cust005,MC003,Type4,27.0,On-Time,258.0,Delayed Approval,High,7.0,19.0
O457392,2022-12-02,WH004,Dealer_E,Cust002,MC002,Type4,39.0,Delayed,242.0,Delayed Approval,Medium,23.0,0.0
O267607,2022-12-02,WH004,Dealer_E,Cust002,MC005,Type5,35.0,On-Time,333.0,Delayed Approval,Medium,17.0,14.0
O493382,2022-12-02,WH003,Dealer_D,Cust003,MC002,Type1,34.0,On-Time,165.0,Delayed Approval,Medium,23.0,0.0
O493582,2022-12-02,WH002,Dealer_D,Cust001,MC005,Type3,49.0,Delayed,215.0,Feature Update,High,47.0,0.0
O467191,2022-12-02,WH002,Dealer_A,Cust003,MC003,Type4,32.0,Critical Delay,70.0,Delayed Approval,Medium,48.0,0.0
O924231,2022-12-02,WH003,Dealer_C,Cust002,MC002,Type4,37.0,On-Time,284.0,Delayed Approval,Low,5.0,5.0
O248049,2022-12-03,WH001,Dealer_B,Cust002,MC004,Type2,36.0,Delayed,464.0,Supplier Delay,Low,35.0,0.0
O966340,2022-12-03,WH002,Dealer_E,Cust002,MC004,Type5,44.0,On-Time,133.0,Feature Update,Low,29.0,0.0
O714393,2022-12-03,WH004,Dealer_B,Cust004,MC004,Type5,17.0,Critical Delay,448.0,Delayed Approval,Medium,19.0,0.0
O639651,2022-12-03,WH002,Dealer_A,Cust002,MC002,Type4,12.0,Critical Delay,273.0,Delayed Approval,High,43.0,0.0
O866478,2022-12-04,WH003,Dealer_E,Cust003,MC005,Type3,37.0,On-Time,137.0,Delayed Approval,High,22.0,0.0
O850277,2022-12-04,WH002,Dealer_B,Cust005,MC005,Type1,23.0,Critical Delay,90.0,Urgent Order Change,Low,13.0,0.0
O789440,2022-12-04,WH003,Dealer_A,Cust002,MC002,Type1,4.0,Critical Delay,258.0,Delayed Approval,Medium,31.0,7.0
O565430,2022-12-04,WH002,Dealer_A,Cust003,MC003,Type5,38.0,Delayed,110.0,Feature Update,Low,36.0,0.0
O126048,2022-12-04,WH003,Dealer_B,Cust001,MC002,Type5,45.0,On-Time,258.0,Delayed Approval,High,33.0,0.0
O247006,2022-12-05,WH002,Dealer_C,Cust002,MC005,Type4,4.0,Delayed,479.0,Delayed Approval,Medium,19.0,0.0
O582275,2022-12-05,WH001,Dealer_C,Cust005,MC003,Type2,32.0,On-Time,276.0,Urgent Order Change,High,47.0,0.0
O854904,2022-12-05,WH004,Dealer_B,Cust003,MC004,Type5,47.0,On-Time,206.0,Supplier Delay,Medium,6.0,0.0
O352187,2022-12-05,WH003,Dealer_B,Cust003,MC003,Type2,5.0,Critical Delay,470.0,Feature Update,High,17.0,0.0
O991948,2022-12-05,WH002,Dealer_B,Cust004,MC002,Type1,26.0,On-Time,90.0,Feature Update,Low,30.0,0.0
O623195,2022-12-06,WH002,Dealer_B,Cust001,MC005,Type2,46.0,On-Time,200.0,Feature Update,High,11.0,0.0
O850617,2022-12-06,WH004,Dealer_A,Cust003,MC003,Type4,13.0,Critical Delay,258.0,Urgent Order Change,Low,13.0,0.0
O556714,2022-12-06,WH004,Dealer_E,Cust003,MC004,Type4,28.0,On-Time,110.0,Feature Update,High,108.0,0.0
O712289,2022-12-06,WH001,Dealer_A,Cust001,MC001,Type5,47.0,Delayed,359.0,Feature Update,Low,48.0,7.0
